the_geom,capacity_mw,record_last_updated_dd_mm_yyyy,operator,name,renewable_or_non_renewable,technology_type,cartodb_id,development_status,county,region,country,lat,long,operational
0101000020E6100000DBBEEC4383790EC06A6AD95A5F364940,6.3,08/04/2013,TGC Renewables,Marley Thatch Solar Farm,Renewable,Solar Photovoltaics,953,Operational,Devon,South West,England,50.424785,-3.8093324,31/03/2013
0101000020E6100000C7511443CD7B14C0A08D5C37A5244940,5,12/06/2013,China Sunergy,Causilgey Solar Farm,Renewable,Solar Photovoltaics,954,Operational,Cornwall,South West,England,50.286292,-5.1209002,31/03/2013
0101000020E6100000D4D688601C9C11C0FBB1497EC4594940,6.8,10/12/2013,35 Degrees,Parabel North Beer Solar Farm,Renewable,Solar Photovoltaics,955,Operational,Cornwall,South West,England,50.701309,-4.402452,31/03/2013
0101000020E6100000405A52A4B1DC03C0F52A323A20BB4C40,12.5,04/06/2013,Infinis,Gordonstown Hill Wind Farm,Renewable,Wind Onshore,956,Operational,Grampian,Scotland,Scotland,57.461921,-2.4827607,31/03/2013
0101000020E610000000581D39D25905C0C6A6954220C54940,812,May 2015,Seabank Power Limited,Seabank 1,Non-renewable,CCGT,1634,Operational,,,South West,51.540047,-2.668858,1998
0101000020E6100000A3BE767AEFD9FEBF92205C01856C4B40,6,25/03/2015,EDF (purchased from Wind Prospect Developments Ltd in 2012),Boundary Lane,Renewable,Wind Onshore,957,Operational,Durham,North East,England,54.847809,-1.9282069,31/03/2013
0101000020E610000000D8CA958BC2F4BF9148DBF813B14A40,19.8,23/08/2013,Banks Renewables,Penny Hill Lane,Renewable,Wind Onshore,958,Operational,South Yorkshire,Yorkshire and Humber,England,53.383422,-1.2974964,31/03/2013
0101000020E610000004C53478045C0AC0B8CCE9B298124C40,12.5,04/06/2013,Infinis,Westfield,Renewable,Wind Onshore,959,Operational,Fife,Scotland,Scotland,56.145285,-3.2949304,31/03/2013
0101000020E6100000BEFA78E8BBBB0EC0EE0912DBDDCD4940,520,May 2015,MPF Operations Limited,Baglan Bay CCGT,Non-renewable,CCGT,1621,Operational,,,Wales,51.608333,-3.841667,2002
0101000020E61000000D17B9A7AB3BF0BF4BE658DE55934A40,10,08/04/2013,Peel Energy,Stonish Hill Re-submission,Renewable,Wind Onshore,960,Operational,Nottinghamshire,East Midlands,England,53.151058,-1.014568,31/03/2013
0101000020E61000005FD4EE5701BEFCBFED0BE8853BA34B40,15,04/06/2013,Infinis,Wingates Wind Farm,Renewable,Wind Onshore,961,Operational,Northumberland,North East,England,55.275254,-1.796388,31/03/2013
0101000020E610000068A219D533CE09C09BCB0D863A384D40,10,04/06/2013,"Mr. Danny Miller,",Wathegar wind farm,Renewable,Wind Onshore,962,Operational,Highland,Scotland,Scotland,58.439286,-3.2256848,31/03/2013
0101000020E610000077EF8F9480DABBBF93FDF33460424A40,12,18/12/2014,EDF/China General Nuclear Power Corporation,Glass moor Extension,Renewable,Wind Onshore,963,Operational,Cambridgeshire,Eastern,England,52.518561,-0.10880283,31/03/2013
0101000020E61000005639A39C1EEAF8BF0B24287E8C9B4B40,2.3,08/05/2013,Harworth Power on behalf of Thomas Breheny,Bewick Drift,Renewable,Wind Onshore,964,Operational,Northumberland,North East,England,55.215225,-1.5571581,31/03/2013
0101000020E6100000666CC75896FDC8BF2176A6D079214A40,20,05/01/2015,Greencoat UK Wind,Cotton Farm,Renewable,Wind Onshore,965,Operational,Cambridgeshire,Eastern,England,52.26153,-0.19523887,31/03/2013
0101000020E6100000D2EFB1AA148105C09B73F04C68EA4B40,144,13/05/2013,EDF Energy Renewables,Fallago Rig,Renewable,Wind Onshore,966,Operational,Borders,Scotland,Scotland,55.831308,-2.6880277,31/03/2013
0101000020E6100000CF21BAB1EA2D02C0E78D93C2BC714C40,25,06/03/2014,K E Projects AF,St. Johns Hill,Renewable,Wind Onshore,967,Operational,Grampian,Scotland,Scotland,56.888573,-2.2724203,01/04/2013
0101000020E6100000F05F6A95AA6E0FC0FE43FAEDEBE24940,37.5,08/10/2013,ESB (Cambrian Renewable Energy Ltd / Betws Common Holdings Ltd),Mynydd y Betws,Renewable,Wind Onshore,968,Operational,Dyfed,Wales,Wales,51.772825,-3.9290363,01/04/2013
0101000020E6100000D86D52FCD8D7B1BFBFD53A7139E04A40,17.1,04/06/2013,Renewable Energy Systems (RES),Roos Wind Farm (Resubmission),Renewable,Wind Onshore,969,Operational,Humberside,Yorkshire and Humber,England,53.751753,-0.069699823,02/04/2013
0101000020E6100000752CA51DEDEEF73F14CE6E2D93CF4940,630,05/06/2014,London Array Ltd,London Array†Phase 1,Renewable,Wind Offshore,970,Operational,Offshore,Offshore,England,51.621679,1.4958316,06/04/2013
0101000020E6100000C6E12769598A14C091EF52EA920F4940,5,29/01/2015,sPower & Cambourne Capital,Higher Tregarne Solar Farm,Renewable,Solar Photovoltaics,971,Operational,Cornwall,South West,England,50.121671,-5.1351067,07/04/2013
0101000020E610000050F234AA1D3F07C0361E6CB1DB6F4940,2,10/06/2013,Cricket St Thomas Estate,Goldenhaye Field Solar Farm,Renewable,Solar Photovoltaics,972,Operational,Somerset,South West,England,50.873892,-2.9058183,15/04/2013
0101000020E61000005DAD6E5056E70AC0B9A81611C5C44C40,41.4,30/08/2013,Fred Olsen Renewables,Rothes Wind Farm (Extension),Renewable,Wind Onshore,973,Operational,Grampian,Scotland,Scotland,57.537264,-3.3629576,15/04/2013
0101000020E6100000F0AFD46993A909C099A0866F61C34C40,8.3,29/04/2013,Scottish Bio-Power Ltd,Rothes Bio-Plant,Renewable,Biomass (dedicated),974,Operational,Grampian,Scotland,Scotland,57.526411,-3.2078007,16/04/2013
0101000020E61000007D9AEED00B12F33F97E5EB32FCD94940,12,03/12/2014,DONG Energy,Gunfleet Sands - (Demo) Extension,Renewable,Wind Offshore,975,Operational,Offshore,Offshore,England,51.703009,1.1919058,19/04/2013
0101000020E6100000EFDD8BD4200113C04EEFE2FDB8A34C40,10,10/05/2013,Corrimony Energy Ltd & Soirbheas,Glenurquhart and Strathglass Wind Farm project,Renewable,Wind Onshore,976,Operational,Highland,Scotland,Scotland,57.279083,-4.7511018,19/04/2013
0101000020E6100000F87365AB267302C005A4FD0FB0E24A40,7.5,16/08/2013,"Mr Stephen Milburn, RWE NPower Renewables
Mr Stephen MilburnRWE NPower Renewables
Mr Stephen MilburnRWE NPower Renewables",Hameldon Hill extension,Renewable,Wind Onshore,977,Operational,Lancashire,North West,England,53.770998,-2.3062261,25/04/2013
0101000020E6100000A59EAAE7498E1BC0B5A4A31CCC884B40,21,16/08/2013,TCI Renewables,Dunmore,Renewable,Wind Onshore,978,Operational,County Londonderry,Northern Ireland,Northern Ireland,55.068729,-6.8889538,25/04/2013
0101000020E6100000C9337914F88C10C0F19C2D20B4924940,1.5,10/06/2013,Lightsource Renewable Energy,Blatchworthy Farm,Renewable,Solar Photovoltaics,979,Operational,Devon,South West,England,51.146122,-4.1376651,29/04/2013
0101000020E61000009F06674BB1E614C09C1727BEDA154940,1.3,19/07/2013,Little White Alice Ltd,Little White Alice Solar Park,Renewable,Solar Photovoltaics,980,Operational,Cornwall,South West,England,50.170738,-5.2252857,30/04/2013
0101000020E6100000C167356E7B8C15C0CA880B40A3164940,3.5,09/07/2013,TGC Renewables,Wheal Alfred Road Solar Farm,Renewable,Solar Photovoltaics,981,Operational,Cornwall,South West,England,50.176857,-5.3871896,30/04/2013
0101000020E6100000171637C9EA9911C03C6BB75D68B24A40,4.6,10/05/2013,Airvolution Energy Limited,YSGELLOG FARM WIND FARM,Renewable,Wind Onshore,982,Operational,Gwynedd,Wales,Wales,53.39381,-4.4003097,30/04/2013
0101000020E6100000DA2B3DE477FC10C076525F9676564940,2,22/07/2013,Padero Solaer,Rexton Cross,Renewable,Solar Photovoltaics,983,Operational,Devon,South West,England,50.675494,-4.2465511,01/05/2013
0101000020E610000098B4F347628311C0B5519D0E643D4940,5,27/03/2014,Ford Farm PV Scheme LLP,Ford Farm Solar Farm,Renewable,Solar Photovoltaics,984,Operational,Cornwall,South West,England,50.479616,-4.3783046,02/05/2013
0101000020E61000002D9E3017A7B813C00FD07D39B32B4940,5,03/07/2013,Lightsource Renewable Energy,Hewas Solar Farm,Renewable,Solar Photovoltaics,985,Operational,Cornwall,South West,England,50.341407,-4.9303249,07/05/2013
0101000020E6100000D9AF3BDD797208C0BD8A8C0E48184C40,5.5,02/12/2014,Diageo,Diageo Biomass Energy Project,Renewable,Biomass (dedicated),986,Operational,Fife,Scotland,Scotland,56.189699,-3.0558965,08/05/2013
0101000020E61000003A5CAB3DECDD11C05C77F35487E04B40,9.2,03/06/2013,Neilston Community Windfarm Llp,NEILSTON WIND FARM,Renewable,Wind Onshore,988,Operational,Strathclyde,Scotland,Scotland,55.75413,-4.4667215,13/05/2013
0101000020E6100000B8A6E5ACF4FFF4BF0740DCD5AB5C4A40,2,08/10/2013,A C Shropshire,Green's Lodge Farm,Renewable,Biomass (dedicated),989,Operational,Leicestershire,East Midlands,England,52.723994,-1.3124892,14/05/2013
0101000020E61000002C1DBD2BCCCCF3BF34F3E49A024B4A40,2,11/06/2013,PROjEN,A C Shropshire (Farm AD),Renewable,Anaerobic Digestion,990,Operational,Leicestershire,East Midlands,England,52.586017,-1.2374994,14/05/2013
0101000020E610000065879DCEBACBF1BFAC527AA697CE4940,2.4,07/07/2014,Agrivert,Wallingford (Waste AD),Renewable,Anaerobic Digestion,991,Operational,Oxfordshire,South East,England,51.614003,-1.1122387,17/05/2013
0101000020E61000001EA3E13900A7F1BFD9CD8C7E34CE4940,2.3,05/06/2013,Agrivert,Crowmarsh Battle Farm (Farm AD),Renewable,Anaerobic Digestion,992,Operational,Oxfordshire,South East,England,51.610977,-1.1032717,17/05/2013
0101000020E6100000F1040CDCCB770FC079E57ADB4CED4B40,2.5,31/10/2014,Mr Arthur Shevill,Damhead Farm,Renewable,Wind Onshore,993,Operational,Strathclyde,Scotland,Scotland,55.853908,-3.9334943,17/05/2013
0101000020E610000048DFA4695094F73F6C0A6476162D4A40,12.3,07/08/2013,Lightsource Renewable Energy,Chediston Hall Solar Park,Renewable,Solar Photovoltaics,994,Operational,Suffolk,Eastern,England,52.352248,1.4737095,24/05/2013
0101000020E6100000D1B99168B8F70BC090A4A487A1CD4940,17.5,05/06/2013,Pennant Walters,Fforch Nest Wind Farm pt2,Renewable,Wind Onshore,995,Operational,Mid Glamorgan,Wales,Wales,51.606492,-3.4959572,24/05/2013
0101000020E6100000A4BF3C0911F50BC0D3DC0A6135CE4940,10,05/06/2013,Pennant Walters,Fforch Nest Wind Farm pt1,Renewable,Wind Onshore,996,Operational,Mid Glamorgan,Wales,Wales,51.611004,-3.4946614,24/05/2013
0101000020E61000000BA07312A518D7BF76543541D4EF4A40,24.6,07/11/2013,John Laing,Hall Farm Routh,Renewable,Wind Onshore,997,Operational,Humberside,Yorkshire and Humber,England,53.873665,-0.3608792,28/05/2013
0101000020E610000050E09D7C7ADC10C01AE1ED4108E64B40,3,02/09/2013,Scottish and Southern Energy (SSE),Cathkin Braes Wind Farm (Castlemilk),Renewable,Wind Onshore,998,Operational,Strathclyde,Scotland,Scotland,55.797127,-4.215311,29/05/2013
0101000020E6100000E1DAE44B03DAFCBF35B401D880024A40,2.2,19/07/2013,Northwick Power Ltd,Northwick Estate (Extension),Renewable,Solar Photovoltaics,999,Operational,Gloucestershire,South West,England,52.019557,-1.8032258,31/05/2013
0101000020E61000009CC992944F0A0CC09607E92972CE4940,25,03/06/2013,Pennant Wind Energy Ventures (PWEV),Pant y wal,Renewable,Wind Onshore,1000,Operational,Mid Glamorgan,Wales,Wales,51.612859,-3.5050346,01/06/2013
0101000020E6100000B568C72ECD84D8BF2CB81FF0C0284A40,5.3,21/06/2013,Prosolia UK Ltd,ROOKERY FARM SOLAR FARM,Renewable,Solar Photovoltaics,1001,Operational,Cambridgeshire,Eastern,England,52.318388,-0.38310556,03/06/2013
0101000020E6100000CF222587992710C044BFB67EFA754940,5.2,21/06/2013,Wessex Solar Energy,Beaford Brook Solar Park,Renewable,Solar Photovoltaics,1002,Operational,Devon,South West,England,50.921707,-4.0386716,03/06/2013
0101000020E610000059BD68345EC710C0B77BB94F8E444D40,5,21/03/2014,North British Windpower Ltd,Phase 1 Bettyhill Wind Farm,Renewable,Wind Onshore,1003,Operational,Highland,Scotland,Scotland,58.535593,-4.1946953,04/06/2013
0101000020E61000000D224A62E60ECE3F3D635FB2F1924A40,8.6,12/11/2013,Mr. A. Fornal,THE HOLLIES SOLAR PARK - SKEGNESS,Renewable,Solar Photovoltaics,1004,Operational,Lincolnshire,East Midlands,England,53.148001,0.23482971,07/06/2013
0101000020E61000006BE9769BDC0406C0C39ACAA2B0A94A40,100,04/11/2014,INEOS Chlor / Viridor-Laing,Runcorn EfW,Renewable,EfW Incineration,1005,Operational,Cheshire,North West,England,53.325703,-2.7523739,08/06/2013
0101000020E61000002606DC4EB62C11C06EBE11DDB3664940,5,18/11/2013,Mr John Wearmouth Tel: 07956 429942,Foxcombe Farm Solar Park,Renewable,Solar Photovoltaics,1006,Operational,Devon,South West,England,50.802364,-4.2936642,10/06/2013
0101000020E6100000C79BFC169D1C0CC049F7730AF2574B40,6.2,25/06/2013,Flimby Wind Energy Ltd,Land at Flimby Hall Farm (resubmission),Renewable,Wind Onshore,1007,Operational,Cumbria,North West,England,54.687074,-3.5139715,14/06/2013
0101000020E610000052F41B81D38605C0179F02603CC14940,6.5,18/06/2013,New Earth Energy,Avonmouth,Renewable,Advanced Conversion Technologies,1008,Operational,Avon,South West,England,51.509655,-2.6908331,17/06/2013
0101000020E6100000B2B2220FE9EC06C084F1D3B837F34A40,4,25/03/2015,Renewable Energy Generation,Orchard End (Resubmission),Renewable,Wind Onshore,1009,Operational,Lancashire,North West,England,53.900138,-2.8656789,17/06/2013
0101000020E61000006E955DB9A944A1BFC556D0B4C4444A40,6,25/06/2013,Fivestone Ltd,Burnt House Farm,Renewable,Wind Onshore,1010,Operational,Cambridgeshire,Eastern,England,52.537253,-0.033726982,19/06/2013
0101000020E6100000259012BBB63707C06A6CAF05BD774940,7.6,16/08/2013,Andrew Troup,Parsonage Barn (extension),Renewable,Solar Photovoltaics,1011,Operational,Somerset,South West,England,50.935456,-2.902204,28/06/2013
0101000020E610000016D653CCBD97D73F87A2409FC8FB4940,12,02/07/2013,Abic,Spriggs Farm,Renewable,Solar Photovoltaics,1012,Operational,Essex,Eastern,England,51.96706,0.36863656,30/06/2013
0101000020E610000083D668DE168912C0D8648D7A88CC4B40,7.5,03/10/2013,Glaxosmithkline Fao Mr David Bolton,GlaxoSmithKline Wind Project,Renewable,Wind Onshore,1013,Operational,Strathclyde,Scotland,Scotland,55.597915,-4.6338763,30/06/2013
0101000020E6100000A530EF71A6B905C03811FDDAFA754D40,1.8,20/05/2014,Ayre Energy/Aquatera Ltd,Barns of Ayre Wind Turbines (2),Renewable,Wind Onshore,1014,Operational,Orkney Islands,Scotland,Scotland,58.921718,-2.7156495,01/07/2013
0101000020E6100000097FD0C485BD06C031074147ABCC4C40,1.6,19/09/2013,Seren Energy,Myreton Crossroads,Renewable,Wind Onshore,1015,Operational,Grampian,Scotland,Scotland,57.598977,-2.8425403,05/07/2013
0101000020E6100000AF377BB141E00AC0F7949C137B5A4B40,12,24/06/2014,The Renewables Infrastructure Group (TRIG),Tallentire Hill,Renewable,Wind Onshore,1016,Operational,Cumbria,North West,England,54.706881,-3.3595003,09/07/2013
0101000020E610000019A1E936F26AF2BFF29881CAF82F4A40,16,05/01/2015,Greencoat UK Wind,Yelvertoft Wind Farm,Renewable,Wind Onshore,1017,Operational,Northamptonshire,East Midlands,England,52.37478,-1.1511099,11/07/2013
0101000020E61000008CD693F1D6F6E9BFF373435376DE4A40,33,05/01/2015,Greencoat UK Wind,Sixpenny Wood Windfarm,Renewable,Wind Onshore,1018,Operational,Humberside,Yorkshire and Humber,England,53.737986,-0.81138179,15/07/2013
0101000020E610000096D4852F7EE0DF3F616BB6F292974A40,270,03/12/2014,Centrica (lincs) ltd,Centrica (Lincs),Renewable,Wind Offshore,1019,Operational,Offshore,Offshore,England,53.184172,0.49807696,24/07/2013
0101000020E6100000E43A7C88FC3902C0BF49D3A068824C40,10,24/06/2014,The Renewables Infrastructure Group (TRIG),Meikle Carewe (Re-Submission),Renewable,Wind Onshore,1020,Operational,Grampian,Scotland,Scotland,57.018818,-2.2783137,30/07/2013
0101000020E610000073D0CA62073AFCBFC9C9C4AD82C24B40,20.5,24/04/2015,Blue Energy,Wandylaw,Renewable,Wind Onshore,1021,Operational,Northumberland,North East,England,55.519613,-1.7641672,30/07/2013
0101000020E610000045D61A4AEDAD13C0ABCB2901313B4940,3.8,19/09/2014,Solar Securities Group,Winnards Perch Solar Farm,Renewable,Solar Photovoltaics,1022,Operational,Cornwall,South West,England,50.462433,-4.9198505,31/07/2013
0101000020E61000008A7780272D4C10C039B874CC79864940,2,09/02/2014,Lightsource Renewable Energy,Hollamoor Farm (PV),Renewable,Solar Photovoltaics,1023,Operational,Devon,South West,England,51.050592,-4.074391,01/08/2013
0101000020E610000089FBD9D9A1CB00C0A5D8D138D4C74940,7.6,24/03/2014,British Solar Renewables,Rodbourne Rail Farm - Solar Park,Renewable,Solar Photovoltaics,1024,Operational,Wiltshire,South West,England,51.561164,-2.0994298,02/08/2013
0101000020E61000006FDE93E23E1511C05DA626C11B4E4940,1.2,17/02/2014,Lightsource Renewable Energy,Tredown Solar Farm,Renewable,Solar Photovoltaics,1025,Operational,Devon,South West,England,50.610222,-4.2707477,27/08/2013
0101000020E610000012256B1ED12613C007978E39CF6E4B40,8.1,25/09/2014,West Coast Energy,Barlockhart Moor,Renewable,Wind Onshore,1026,Operational,,Scotland,Scotland,54.865699,-4.7879071,27/08/2013
0101000020E61000009488F02F82C609C0BA10AB3FC2804940,4.9,01/10/2014,Anesco,Grange Farm Solar Farm,Renewable,Solar Photovoltaics,1027,Operational,Somerset,South West,England,51.005928,-3.221928,28/08/2013
0101000020E610000020EB11B9CC289BBF7B336ABE4AE04A40,7.5,06/03/2014,Infinis,Tedder Hill Wind cluster,Renewable,Wind Onshore,1028,Operational,Humberside,Yorkshire and Humber,England,53.752281,-0.026522826,30/08/2013
0101000020E61000009E375F364B730AC0F85278D0EC844940,2.9,20/02/2014,Anesco,Sandys Moor Road,Renewable,Solar Photovoltaics,1029,Operational,Somerset,South West,England,51.038477,-3.3062958,31/08/2013
0101000020E6100000AA679CE1617D10C08505F7031E7E4940,3.5,02/10/2013,Hive Energy,Knockworthy Farm,Renewable,Solar Photovoltaics,1030,Operational,Devon,South West,England,50.985291,-4.1224437,31/08/2013
0101000020E6100000842FA75F7DB7F3BFFACF9A1F7F754940,5.8,20/09/2013,Hive Energy,"Raglington Farm, Botley Road, Shedfield, Southampton, Hampshire",Renewable,Solar Photovoltaics,1031,Operational,Hampshire,South East,England,50.917942,-1.2322973,31/08/2013
0101000020E6100000BC12375D0587F1BFAC1E300F99524B40,62.1,18/05/2015,EDF Energy - Northern Offshore Windfarm Ltd,Teeside Offshore Wind Farm,Renewable,Wind Offshore,1032,Operational,Offshore,Offshore,England,54.645296,-1.0954641,31/08/2013
0101000020E61000008A99D8D7151E0CC0F7729F1C05D84940,24,26/06/2014,Greencoat UK Wind,Maerdy,Renewable,Wind Onshore,1033,Operational,Mid Glamorgan,Wales,Wales,51.687656,-3.5146901,31/08/2013
0101000020E6100000A5CB51369B2D15C02C82FFAD642B4C40,46,06/10/2014,Green Power,Carraig Gheal,Renewable,Wind Onshore,1034,Operational,Strathclyde,Scotland,Scotland,56.33901,-5.2945374,31/08/2013
0101000020E610000054E7ACAAF2D810C083A5BA8097D14B40,28,25/03/2015,Community Windpower (Community Wind Power),Calder Water Community Wind Farm,Renewable,Wind Onshore,1035,Operational,Strathclyde,Scotland,Scotland,55.637436,-4.2118632,01/09/2013
0101000020E6100000B8D242348018E3BF5872158BDFEA4A40,15,20/08/2014,West Coast Energy,Sober Hill Wind Farm (Resubmission),Renewable,Wind Onshore,1036,Operational,Humberside,Yorkshire and Humber,England,53.834947,-0.59674082,01/09/2013
0101000020E6100000AA471ADCD65E11C0B47570B037E34B40,12,25/03/2015,Scottish Power Renewables,Middleton Wind Farm,Renewable,Wind Onshore,1037,Operational,Strathclyde,Scotland,Scotland,55.775137,-4.3426165,04/09/2013
0101000020E61000002488EBFFB9DBED3FEACA67791EF04940,1.2,01/10/2013,Anglian Water Services Ltd,Colchester STW,Renewable,Sewage Sludge Digestion,1038,Operational,Essex,Eastern,England,51.87593,0.93307209,11/09/2013
0101000020E61000009B45DE28686110C02A1F82AAD16B4940,1.3,26/03/2014,Mr Knapman,Crockers Hele,Renewable,Solar Photovoltaics,1039,Operational,Devon,South West,England,50.842336,-4.0951239,15/09/2013
0101000020E61000005C40C3F6EEDA03C033535A7F4B8E4940,1,07/10/2013,Wyke Farms,Wyke Farms Biogas (Farm AD),Renewable,Anaerobic Digestion,1040,Operational,Somerset,South West,England,51.111679,-2.4819011,19/09/2013
0101000020E61000000404CEAD6B5F0FC0C98E8D40BCCC4B40,15,25/03/2015,,Nutberry Wind Farm,Renewable,Wind Onshore,1041,Operational,Strathclyde,Scotland,Scotland,55.599495,-3.9215921,30/09/2013
0101000020E6100000E3742F8373BEC2BFFBCDC474219E4940,3,10/12/2009,Biffa,Redhill 2,Renewable,Landfill Gas,246,Operational,Surrey,South East,England,51.235396,-0.14643711,10/12/2001
0101000020E6100000148953F7126405C0D7187442E8C44940,5,04/03/2014,Bristol City Council - Energy Management Unit,Avonmouth Port II,Renewable,Wind Onshore,1042,Operational,Avon,South West,England,51.538338,-2.6738643,30/09/2013
0101000020E61000003D49BA66F2CDE5BFC097C28366414A40,401,May 2015,Corby Power Ltd,Corby,Non-renewable,CCGT,1604,Operational,,,East Midlands,52.510941,-0.68139,1993
